source,registration_no,firm_name,address,email,phone,mobile,website,products
MPEDA,KL1/MT/324/14,AL BADR SEAFOODS PRIVATE LIMITED,"PLOT NO.34 & 33B,CSEZ KAKKANAD, COCHIN 682037 Kerala",yousef709@yahoo.com,048444034242,9560410047.0,,"Frozen:Fish Wild(FROZEN PRE-COOKED TUNA LOINS,FROZEN TUNA LOINS,FROZEN SKIPJACK TUNA LOINS,FROZEN YELLOWFIN TUNA LOINS,FROZEN TUNA WHOLE ROUND,FROZEN TUNA HEADLESS GUTTED,FROZEN SARDINE HGT) Canned/Bottled/Retort Pouched Product:Cooked(CANNED SARDINES IN VEGETABLE OIL 125 g,CANNED TUNA IN VEGETABLE OIL 160 g,CANNED TUNA IN VEGETABLE OIL 185 g,CANNED TUNA IN SUNFLOWER OIL 160 g,CANNED TUNA IN VEGETABLE OIL 400 g,CANNED TUNA IN VEGETABLE OIL 500 g,CANNED SKIPJACK TUNA IN WATER 1.880 Kgs)"
MPEDA,KL1/MT/478/22,AL FOUZAN EXPORTS,"KP.VI/153, PARATHODIKA PARALIKUNNU, KAMBALAKKAD PO, WAYANAD 673121 Kerala",alfouzanexportsindia@gmail.com,9447084759,9447084759.0,,"Chilled:Fish Wild(MACKEREL,SARDINE,WHITE SARDINE,ANCHOVY,SOLE FISH,SOLE FISH BIG,PINK PERCH,MALABAR REEF CODE,HORSE MACKEREL,YELLOW FIN TUNA,SKIP JACK TUNA,RIBBON FISH,REEF CODE,RED SNAPPER,WHITE SNAPPER,KING FISH,SEER FISH,PARROT FISH,MAHI MAHI,SILVER CROAKER,YELLOW CROAKER,TUNA,WHITE POMFRET,BLACK POMFRET,CHINESE POMFRET,LIZARD FISH,PEARL SPOT,ORANGE CHROMIDE,TILAPIA,SNAKE HEAD FISH) Chilled:Shrimp Wild(WHITE SHRIMP,PINK SHRIMP,FLOWER SHRIMP,KARIKKADI,TIGER PRAWNS,BAMBOO SHRIMP,POOVALAN SHRIMPS,SCAMPI,THELLY SHRIMPS) Chilled:Cuttlefish(SEPIA SPP) Chilled:Squid(LOLIGO SPP,DORETHUTHIS SPP)"
MPEDA,KL1/MT/250/10,ANCHUTHARA FOOD PRODUCTS,POOCHACKAL PO CHERTHALA 688526 Kerala,anchutharafoods@yahoo.co.in,919946667300,9946667300.0,,
MPEDA,KL1/MT/315/14,AQUA GENO EXIM,"VII/268 TO 273 KELTRON ROAD, AROOR P O ALAPPUZHA, KERALA 680534 Kerala",aquagenoexim@gmail.com,04772281017,9995440223.0,,
MPEDA,KL1/MT/365/16,AQUASTAR MARINE EXPORTS,"39-3633 E-1, 4th FLOOR, LANDMARK ENCLAVE VALANJABALAM 682016 Kerala",admin@aquastarmexp.com,9562400084,9562400084.0,,
MPEDA,KL1/MT/337/15,AQUATIC FISHERIES,"DOOR NO.1/642 C, NELLIKKAPARAMBA MUKKAM (VIA), CALICUT DIST KERALA 673602 Kerala",azeezfoursome@gmail.com,04952209547,9539906015.0,,
MPEDA,KL1/MT/339/15,ASSA SEA FOODS,KAKKAZHOM VANDANAM P O 688005 Kerala,acct.assa1@gmail.com,04772271921,9446383137.0,,"Frozen:Fish Wild(Frozen Indian Mackerel Whole,Frozen Indian Mackerel Head On Gutted,Frozen Indian Mackerel Headless Gutted,Frozen Seer Fish Whole,Frozen Seer Fish Head On Gutted,Frozen Seer Fish Headless Gutted,Frozen Sardine Whole,Frozen Sardine Head On Gutted,Frozen Sardine Headless Gutted,Frozen Tuna Whole,Frozen Tuna Headless Gutted,Frzoen Tuna Head On gutted,Frozen Anchovies,Frozen Catla Whole,Frozen Catla Head On Gutted,Frozen Catla Headless Gutted,Frozen Rohu Whole,Frozen Rohu Headless Gutted,Frozen Rohu Head On Gutted,Frozen Mrigal Whole,Frozen Mrigal Head On Gutted,Frozen Mrigal Headless Gutted,Frozen Epinephelus Whole,Frozen Epinephelus Headless Gutted,Frozen Epinephelus Head On Gutted,Frozen Lutjanus Whole,Frozen Lutjanus Head On Gutted,Frozen Lutjanus Headless Gutted,Frozen Ribbon Fish Whole,Frozen Pomfret Whole,Frozen Seabass Whole,Frozen Tilapia Whole,Frozen Grass Carp Whole,Frozen Cat Fish Whole) Frozen:Fish Aquaculture(Frozen Catla Whole,Frozen Catla Head On Gutted,Frozen Catla Headless Gutted,Frozen Rohu Whole,Frozen Rohu Head On Gutted,Frozen Rohu Hedaless Gutted,Frozen Mrigal Whole,Frozen Mrigal Head On Gutted,Frozen Mrigal Headless Gutted,Frozen Tilapia Whole,Frozen Tilapia Head On Gutted,Frozen Tilapia Headless Gutted,Frozen Grass Carp Whole,Frozen Grass Crap Head On Gutted,Frozen Grass Carp Headless Gutted,Frozen Pabdh Catfish Whole,Frozen Pabdh Catfish Head On Gutted,Frozen Pabdh Ctfish Headless Gutted,Frozen Magur WHole,Frozen Magur Head On Gutted,Fozen Magur Headless Gutted) Frozen:Shrimp Wild(Frozen Indian White Shrimp,Frozen Indian White Shrimp PUD,Frozen Indian White Shrimp Headless Shell On,Frozen Indian White Shrimp PD,Frozen Giant Tiger Shrimp Head On,Frozen Giant Tiger Shrimp Haedless Shell On,Frozen Giant Tiger Shrimp PUD,Frozen Giant Tiger Shrimp PD,Frozen Flower Tail Shrimp Head On,Frozen Flower Tail Shrimp Headless Shell On,Frozen Flower Tail Shrimp PUD,Frozen Flower Tail Shrimp PD,Frozen Pink Shrimp Head On,Frozen Pink Shrimp Headless Shell On,Frozen Pink Shrimp PUD,Frozen Pink Shrimp PD,Frozen Marine Shrimp Head On,Frozen Marine Shrimp Headless Shell On,Frozen Marine Shrimp PUD,Frozen Marine Shrimp PD,Frozen Brown Shrimp Head On,Frozen Brown Shrimp Headless Shell On,Frozen Brown Shrimp PUD,Frozen Brown Shrimp PD,Frozen King Shrimp Head On,Frozen King Shrimp Headless Shell On,Frozen King Shrimp PUD,Frozen King Shrimp PD,Frozen Deep sea Shrimp Head On,Frozen Deep sea Shrimp Headless Shell On,Frozen Deep sea Shrimp PUD,Frozen Deep sea Shrimp PD,Frozen Slender River Prawn Head On,Frozen Slender River Prawn Headless Shell On,Frozen slender River Prawn PUD,Frozen Slender River Prawn PD,Frozen Indian Giant Prawn Head On,Frozen Indian Giant Prawn Headless Shell On,Frozen Indian Giant Prawn PUD,Frozen Indian Giant Prawn PD) Frozen:Shrimp Aquaculture(Frozen Vannamei Shrimp Head On,Frozen Vannamei Shrimp Headless Shell On,Frozen Vannamei Shrimp PUD,Frozen Vannamei Shrimp PD,Frozen Giant Tiger Shrimp Head On,Frozen Giant Tiger Shrimp Headless Shell On,Frozen Giant Tiger Shrimp PUD,Frozen Giant Tiger Shrimp PD,Frozen Indian Giant Prawn Head On,Frozen Indian Giant Prawn Headless Shell On,Frozen Indian Giant Prawn PUD,Frozen Indian Giant Prawn PD) Frozen:Cuttlefish(Frozen Cuttlefish Whole,Frozen Cuttlefish Whole Cleaned,Frozen Cuttlefish Wings,Frozen Cuttlefish Tentacles,Frozen Cuttlefish Roe,Frozen Cuttlefish Fillets) Frozen:Squid(Frozen Squid Whole,Frozen Squid Whole Cleaned,Frozen Squid Tubes,Frozen Squid Rings,Frozen Squid Tentacles) Frozen:Octopus(Frozen Octopus Whole,Frozen Octopus Whole Gutted) Frozen:Crab(Frozen Mud Crab Whole,Frozen Mud Crab Cut,Frozen Blue Swimming Crab Whole,FRozen Blue Swimmimg Crab Cut,Frozen Spotted Crab Whole,Frozen Spotted Crab Cut,Frozen Cross Crab Whole,Frozen Cross Crab Cut)"
MPEDA,KL1/MT/001/04,BABY MARINE INTERNATIONAL,BLDG. NO. 18/51 THOPPUMPADY KOCHI 682005 Kerala,seafood@babymarinegroup.com,04842231251,9388621245.0,babymarinegroup.com,"Frozen:Fish Wild(FROZEN RED SNAPPER WHOLE / GUTTED/GILLED,FROZEN REEF COD WHOLE / GUTTED/GILLED,FROZEM WHITE SNAPPER,FROZEN YELLOWFIN TUNA / SKIPJACK TUNA,FROZEN INDIAN MACKEREL,FROZEN RIBBONFISH,FROZEN SARDINE,FROZEN ANCHOVY,FROZEN LEATHER JACKET FISH) Frozen:Fish Aquaculture(FROZEN TILAPIA,FROZEN SEA BASS,FROZEN PEARL SPOT,FROZEN ROHU / CATLA) Frozen:Shrimp Wild(FROZEN HEADON SHELL-ON WHITE SHRIMPS,FROZEN HEADON SHELL-ON FLOWER SHRIMPS,FROZEN HEADLESS SHELL-ON WHITE SHRIMPS,FROZEN HEADLESS SHELL-ON BROWN SHRIMPS,FROZEN PUD SHRIMPS,FROZEN PD SHRIMPS,FROZEN HEADLESS SHELL-ON EASY PEEL SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN HEADON SHELL-ON BLACK TIGER SHRIMPS,FROZEN HEADLESS SHELL-ON BLACK TIGER SHRIMP,FROZEN HEADLESS SHELL-ON EASY PEEL SHR,FROZEN PUD BLACK TIGER SHRIMP,FROZEN PD BLACK TIGER SHRIMP,FROZEN HEADON SHELL-ON VANNAMEI SHRIMP,FROZEN HEADLESS SHELL-ON VANNAMEI SHRIMP,FROZEN PUD / PD VANNAMEI SHRIMP) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE,FROZEN CUTTLEFISH WHOLE CLEANED) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID WHOLE CLEANED,FROZEN SQUID TUBE & TENTACLES) Frozen:Octopus(FROZEN OCTOPUS WHOLE,FROZEN OCTOPUS WHOLE CLEANED)"
MPEDA,KL1/MT/392/18,BUSTHAN AL WATHANIYA,"PLOT No 29, KSIDC INDUSTRIAL GROWTH CENTRE, PALLIPPURAM P O, CHERTHALA, ALAPPUZHA 688541 Kerala",busthanai@gmail.com,04782554041,9961509315.0,www.busthan.com,
MPEDA,KL1/MT/288/12,DELSEA EXPORTS PVT.LTD,"19/2055 A, Nambiapuram Road Palluruthy Cochin 682006 Kerala",SUDHIR@DELSEAEXPORTS.COM,04842234084,9446542816.0,www.delseaexports.com,
MPEDA,KL1/MT/312/13,DOLPHIN WIRES PVT LTD,"AP II/722, Industrial Estate Aroor Alappuzha 688534 Kerala",dolphinmarinefoods@gmail.com,04782872185,9946342536.0,,
MPEDA,KL1/MT/211/08,ECONOMIC FOOD SOLUTIONS (P) LTD,Plot No.4 Major Industrial Estate South Kalamassery Kerala,efsqad@gmail.com,,9497367735.0,,"Frozen:Fish Wild(Cephalopodes,Crustaciens)"
MPEDA,KL1/MT/331/14,ELIXIR EXOTIC FOODS AND ALLIED PRODUCTS PVT LTD,XXII/3271 INDUSTRIAL DEV.AREA ANGAMALY SOUTH ERNAKULAM DISTRICT 683573 Kerala,info@elixirfoods.com,04842454449,9846247908.0,www.elixir foods.com,Canned/Bottled/Retort Pouched Product:Fish Pickle(Thunnus albacares) Canned/Bottled/Retort Pouched Product:Prawn Pickle(Parapenaeopsis stylifera) Dried:Prawn Chutney Powder(Parapenaeopsis stylifera)
MPEDA,KL1/MT/404/19,EXCELLENT FISHERIES PRIVATE LIMITED,"OFF:CC XXIII/1804, BINNY ROAD,PALLURUTHY,KOCHI FAC: 13/407 A ,ERAMALLOOR, EZHUPUNNA ROAD EZHUPUNNA P O 688537 Kerala",excellentfisheries@gmail.com,9207980005,8111890005.0,,"Frozen:Shrimp Wild(Peeled Un-deveined (PUD) Raw Shrimp IQF,Peeled deveined (PD) Raw shrimp IQF,Peeled Un-Deveined (PUD) Blanched Shrimp IQF,Peeled Deveined (PD) Blanched Shrimp IQF,Peeled Un-Deveined (PUD) Cooked Shrimp IQF,Peeled Deveined (PD) Cooked Shrimp IQF,Block Frozen Raw Shrimp) Frozen:Shrimp Aquaculture(Peeled Un-deveined (PUD) Raw Shrimp IQF,Peeled Deveined (PD) Raw Shrimp IQF,Peeled Un-deveined (PUD) Blanched Shrimp IQF,Peeled Deveined (PD) Blanched Shrimp IQF,Peeled Un-deveined (PUD) Cooked Shrimp IQF,Peeled Deveined (PD) Cooked Shrimp IQF,Block frozen Raw Shrimp) Frozen:Cuttlefish(Cuttlefish Strips IQF,Cuttlefish Whole Cleaned IQF,Block Frozen Cuttlefish Whole,Block frozen Cuttlefish Whole Cleaned) Frozen:Squid(Raw Squid Rings IQF,Raw Squid Tentacles IQF,Raw Squid Whole IQF,Blanched Squid Rings IQF,Blanched Squid Tentacles IQF,Cooked Squid Rings IQF,Cooked Squid Tentacles IQF,Block Frozen Squid Whole,Raw Squid Whole cleaned IQF,Block frozen squid whole cleaned) Frozen:Octopus(Block frozen octopus whole,Block frozen octopus whole cleaned)"
MPEDA,KL1/MT/368/16,FRESH CATCH EXPORTS,"DOOR NO.7/324A, DARUSSALEM ROAD, COCHIN, ERNAKULAM, KERALA 682002 Kerala",freshcatchandhra@gmail.com,09846055567,9846055567.0,,
MPEDA,KL1/MT/430/20,FRIENDS MARINE INDUSTRIES,Door No. 537/538 Ezhupunna 688537 Kerala,friends.marine.ind@gmail.com,9495292085,9495292085.0,,"Frozen:Fish Wild(Frozen Ribbonfish Whole) Frozen:Shrimp Wild(Frozen Poovalan PUD Shrimps,Frozen Karikkadi PUD Shrimps,Frozen Seawater PUD Shrimps,Frozen Brown PUD Shrimps,Frozen Seawater PD Shrimps) Frozen:Shrimp Aquaculture(Frozen PUD Shrimps,Frozen headless shell on Vannamei Shrimps) Frozen:Cuttlefish(Frozen Cuttlefish Whole,Frozen Cuttlefish Whole Cleaned,Cuttlefish I.F) Frozen:Squid(Frozen Squid Whole,Frozen Squid Whole Cleaned) Frozen:Octopus(Frozen Octopus Whole,Frozen Octopus Cleaned)"
MPEDA,KL1/MT/017/04,FRONTLINE EXPORTS (P) LTD,"II/814, Industrial Estate AROOR 688534 Kerala",frontlinecochi@gmail.com,04782874497,9847042743.0,,"Frozen:Fish Wild(FROZEN SKIP JACK TUNA WHOLE,FROZEN YELLOW FIN TUNA WHOLE,FROZEN LEATHER JACKET WHOLE,FROZEN LEATHER JACKET HGT,FROZEN YELLOW FIN TUNA GG,FROZEN INDIAN MACKEREL WHOLE,FROZEN RIBBON FISH WHOLE,FROZEN RED SNAPPER WHOLE,FROZEN REEFCOD WHOLE,FROZEN BONITO TUNA WHOLE,FROZEN SARDINE HGT,FROZEN INDIAN OIL SARDINE WHOLE,FROZEN YELLOWFIN TUNA MOON CUT DRESSED FILLET,FROZEN MAHI MAHI WHOLE) Frozen:Shrimp Wild(FROZEN THELLY SHRIMP,BLOCK FROZEN PUD SHRIMP,FROZEN POOVALAN PUD SHRIMPS,BLOCK FROZEN PD(BROWN,WHITE)SHRIMP,FROZEN PUD KARIKKADI SHRIMP,FROZEN INDIAN PUD SHRIMPS,RAW FROZEN PUD KARIKADI/POOVALAN SHRIMP) Frozen:Shrimp Aquaculture(BLOCK FROZEN HEAD LESS SHELL ON VANNAMEI SHRIMPS,BLOCK FROZEN PUD VANNAMEI SHRIMPS,FROZEN PEELED DEVEINED VANNAMEI SHRIMPS,FROZEN PV PD VANNAMEI SHRIMPS) Frozen:Cuttlefish(FROZEN CUTTLE FISH WHOLE) Frozen:Squid(BLOCK FROZEN SQUID WHOLE,BLAST FROZEN SQUID WHOLE) Frozen:Octopus(FROZEN OCTOPUS WHOLE)"
MPEDA,KL1/MT/007/04,GEO SEAFOODS,"P B NO.906, Pallichal Road Palluruthy, Kochi-6 682006 Kerala",mail@geoseafoods.com,04842232695,9995806225.0,www.geoseafoods.com,"Frozen:Fish Wild(WHOLE / WHOLE CLEANED / H ON GUTTED,PAN READY / STEAKS / FILLETS) Frozen:Fish Aquaculture(H/ON /GUTTED/FILLETS / PAN READY / STEAKS,PAN READY / STEAKS / FILLETS) Frozen:Shrimp Wild(FROZEN H-ON / HEAD LESS /PUD/PD SHRIMPS,FROZEN RAW/BLANCHED / COOKED H-ON SHRIMPS,FROZEN RAW/BLANCHED / COOKED HEAD LESS SHRIMPS,FROZEN RAW/BLANCHED / COOKED PUD SHRIMPS,FROZEN RAW/BLANCHED / COOKED PD SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN RAW/BLANCHED / COOKED H-ON VANNAMEI SHRIMPS,FROZEN RAW/BLANCHED / COOKED H/S VANNAMEI SHRIMPS,FROZEN RAW/BLANCHED / COOKED PUD VANNAMEI SHRIMPS,FROZEN RAW/BLANCHED / COOKED PD VANNAMEI SHRIMPS,FROZEN RAW/BLANCHED / COOKED PDTON VANNAMEISHRIMPS) Frozen:Cuttlefish(FROZEN RAW WHOLE / WHOLE CLEANED CUTTLE FISH) Frozen:Squid(FROZEN RAW/BLANCHED / COOKED SQUID RINGS,FROZEN RAW/BLANCHED / COOKED SQUID TUBES &TENTACLE,FROZEN RAW WHOLE / WHOLE CLEANED SQUID) Frozen:Octopus(FROZEN RAW WHOLE / WHOLE CLEANED OCTOPUS)"
MPEDA,KL1/MT/473/22,GLOBAL FISHERIES & TRADERS,"Koomullil House Pulickamaly P O., Mulanthuruty Ernakulam 682314 Kerala",john.alias@ymail.com,9447746273,9447746273.0,,
MPEDA,KL1/MT/493/23,HERALD MARINE PRODUCTS PRIVATE LIMITED,"XI/223, KADACHIPPARA GOVINDAPURAM PO PALAKKAD DISTRICT 678507 Kerala",heraldmarine@gmail.com,8086800005,8086800005.0,www.heraldmarine.com,
MPEDA,KL1/MT/013/04,HIC-ABF SPECIAL FOODS (P) LTD,"Project Colony Road, Industrial Development Area, Aroor 688534 Kerala",hic-abf@hic-abf.com,04782871360,9847331601.0,,
MPEDA,KL1/MT/429/20,HT FOODS PVT. LTD.,"PLOT No.17/SDF GROUND FLOOR UNIT 3&4, CSEZ-KAKKANAD COCHIN 682037 Kerala",htfoodslab@gmail.com,04844058500,9633281783.0,www.htfoods.com,"Frozen:Fish Wild(FROZEN FISH WHOLE IQF,FROZEN FISH GILLED AND GUTTED IQF) Frozen:Fish Aquaculture(FROZEN FISH STEAKS IQF) Frozen:Shrimp Wild(FROZEN HEADON SHRIMPS IQF,FROZEN HEADLESS SHRIMPS IQF,FROZEN PUD SHRIMPS IQF,FROZEN PD SHRIMPS IQF,FROZEN PD TAIL ON SHRIMPS IQF) Frozen:Shrimp Aquaculture(FROZEN PUD SHRIMPS IQF,FROZEN PD SHRIMPS IQF) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE CLEANED IQF,FROZEN CUTTLEFISH STRIPS IQF,FROZEN CUTTLEFISH TENTACLES IQF) Frozen:Squid(FROZEN SQUID WHOLE CLEANED IQF,FROZEN SQUID RINGS IQF,FROZEN SQUID TENTACLES IQF,FROZEN SQUID TUBES IQF,FROZEN SQUID WHOLE IQF) Frozen:Octopus(FROZEN OCTOPUS WHOLE CLEANED IQF)"
MPEDA,KL1/MT/009/04,INDIA SEA FOODS (REGD),Kannamaly Kochi-8 Kerala,isffreezing@gmail.com,04842231041,9895247432.0,,
MPEDA,KL1/MT/012/04,INTERNATIONAL FREEZFISH EXPORTS,"A.P. II/810, C.I.E. Aroor, Alleppey 688534 Kerala",ifexports735@gmail.com,04782875722,9447072989.0,,"Frozen:Fish Wild(FROZEN SKIPJACK TUNA WHOLE ROUND,FROZEN YELLOWFIN TUNA WHOLE ROUND,FROZEN SARDINE WHOLE ROUND IF,FROZEN INDIAN MACKEREL WHOLE IF,FROZEN RIBBON FISH WHOLE IF,FROZEN LEATHER JACKET WHOLE IF) Frozen:Shrimp Wild(FROZEN PUD SHRIMP BLOCK,FROZEN PD(BROWN,WHITE) SHRIMP BLOCK,INDIVIDUALLY FROZEN HLSO RED RING SHRIMP,FROZEN INDIAN PUD SHRIMPS,RAW FROZEN PUD KARIKADI/POOVALAN SHRIMP,FROZEN PUD KARIKKADI SHRIMPS,FROZEN SEA WATER PD SHRIMPS) Frozen:Shrimp Aquaculture(BLOCK FROZEN PUD VANNAMEI SHRIMP,BLOCK FROZEN HLSO VANNAMEI SHRIMP,Frozen Peeled Deveined Vannamei Shrimps,Frozen PV PD Vannamei Shrimps) Frozen:Cuttlefish(BLOCK FROZEN CUTTLEFISH WHOLE CLEANED,INDIVIDULLAY FROZEN CUTTLEFISH WHOLE CLEANED,BLOCK FROZEN CUTTLEFISH WHOLE) Frozen:Squid(BLOCK FROZEN SQUID WHOLE,BLOCK FROZEN SQUID WHOLE CLEANED,BLAST FROZEN SQUID WHOLE,FROZEN SQUID WHOLE CUT RINGS,CUT SQUID IQF,FROZEN CUT SQUID SKIN ON RINGS & TENTACLES IQF,FROZEN SQUID WHOLE CUT RING IF,FROZEN SQUID RING AND TENTACLES IQF) Frozen:Octopus(BLOCK FROZEN OCTOPUS WHOLE,BLOCK FROZEN OCTOPUS WHOLE GUTTED,INDIVIDUALY FROZEN OCTOPUS WHOLE CLEANED)"
MPEDA,KL1/MT/535/25,ISF CHITIN AND MARINE PRODUCTS LLP,,isfplant@gmail.com,9447023169,9037506160.0,,
MPEDA,KL1/MT/218/09,JUDE FOODS INDIA PVT LTD,"C-5, CASABLANCA APARTMENTS VAZHAKALA,KAKKANAD COCHIN 682030 Kerala",info@judefoodsindia.com,04652257712,9489956865.0,,
MPEDA,KL1/MT/428/20,K M FISHERIES,"XIII/2, LIGHT HOUSE JUNCTION, AZHIKODE P.O, KODUNGALLUR THRISSUR 680666 Kerala",kmfisheries@gmail.com,04802817111,9809475571.0,www.kmfisheries.com,"Frozen:Fish Wild(FROZEN INDIAN MACKEREL WHOLE,FROZEN LEATHER JACKET) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE CEANED IF,FROZEN CUTTLEFISH WHOLE CLEANED BLOCK) Frozen:Squid(FROZEN SQUID WHOLE,FROZE SQUID WHOLE CLEANED) Frozen:Octopus(FROZEN OCTOPUS WHOLE,FROZEN OCTOPUS WHOLE CLEANED)"
MPEDA,KL1/MT/024/04,KAY KAY EXPORTS,"Kay Kay House 39/116, Mullassery Canal Road Cochin 682011 Kerala",kk@kaykayexports.com,04842355856,9947277833.0,,"Frozen:Fish Wild(FROZEN YELLOW FIN TUNA GG) Frozen:Shrimp Wild(FR. PEELED UNDEVEINED BLANCHED SEA CAUGHT SHRIMPS,FR. COOKED PUD SHRIMPS IQF,FR. BLANCHED PUD SHRIMPS IQF,FR. RAW PUD SHRIMPS BLOCK,FR. COOKED PEELED DEVEINED SHRIMPS IQF,FR. COOKED PEELED UNDEVEINED DEEP SEA SHRIMPS IQF,FR.BLANCHED PEELED UNDEVEINED DEEP SEA SHRIMPS IQF,FR. RAW PEELED DEVEINED SHRIMPS BLOCK) Frozen:Shrimp Aquaculture(FR. COOKED PEELED DEVEINED TAIL OFF SHRIMPS IQF,FR. RAW PEELED DEVEINED TAIL OFF SHRIMPS IQF,FR. PD COOKED VANNAMEI TAIL OFF SHRIMPS IQF,FR.PEELED PULLED DEVEINED RAW VANNAMEI SHRIMPBLOCK,FR. PD COOKED TAIL OFF VANNAMEI SHRIMP IQF,FR. PD COOKED TAIL ON VANNAMEI SHRIMP IQF,FROZEN RAW PD TAIL OFF VANNAMEI SHRIMPS IQF,FROZEN RAW PD TAIL ON VANNAMEI SHRIMPS IQF,FR. PUD RAW VANNAMEI SHRIMPS BLOCK,FR. RAW PUD VANNAMEI SHRIMPS IQF,FR. COOKED PUD VANNAMEI SHRIMPS IQF,FR.COOKED PEELED DEVEINED SHRIMPS IQF,FR. RAW PEELED PIN DEVEINED TAIL ON SHRIMPS IQF) Frozen:Cuttlefish(FR. RAW WHOLE CLEANED CUTTLEFISH IF,FR. CUTTLEFISH ROE BLOCK,FR. CUTTLEFISH FILLETS BLOCK) Frozen:Squid(FR. BLANCHED SQUID RINGS IQF,FR. BLANCHED SQUID TUBES IQF,FR. BLANCHED SQUID TENTACLES IQF,FR. BLANCHED SQUID BROKEN IQF,FR. COOKED SQUID TUBES IQF,FR. COOKED SQUID TENTACLES IQF,FR. COOKED SQUID RINGS IQF,FR. SQUID WHOLE CLEANED BLOCK,FR. RAW SQUID TUBES AND TENTACLES BLOCK,FR. RAW SQUID TUBES BLOCK,FR. RAW SQUID RINGS BLOCK) Frozen:Octopus(FR. RAW WHOLE CLEANED OCTOPUS IQF,FR. BLANCHED OCTOPUS IQF,FR. RAW OCTOPUS BLOCK)"
MPEDA,KL1/MT/524/24,KAYEES MARINE,"8/351-C KADAKKAYITHARA, KUDAPURAM, NADVATH NAGAR P.O. 688526 Kerala",freshandchilledseafood@gmail.com,9495120109,9495120109.0,,
MPEDA,KL2/MT/002/04,KERALA STATE COOPERATIVE FEDERATION FOR FISHERIES DEVELOPMENT LTD.,Kamaleswaram Manacadu Post Trivandrum - 9 695009 Kerala,mifp@asianetindia.com,04842225509,9526041176.0,,"Frozen:Fish Wild(FROZEN SKIP JACK TUNA WHOLE ROUND,FROZEN YELLOW FIN TUNA WHOLE ROUND,FROZEN GROUPER WHOLE ROUND,FROZEN SAIL FISH HGT,FROZEN TUNA LOINS,FROZEN SWORD FISH LOINS,FROZEN SWORD FISH STEAKS,FROZEN RED SNAPPER FILLET SKIN ON SCALE OFF,FROZEN MACKEREL WHOLE ROUND,FROZEN EMPEROR FISH,FROZEN PEARL SPOT,FROZEN YELLOW FIN TUNA H/ON GUTTED) Frozen:Shrimp Wild(FROZEN THELLY SHRIMP,FROZEN FRESH WATER SHRIMP,FROZEN PD SHRIMP,FROZEN PUD SHRIMP,FROZEN SHRIMP,FROZEN SHRIMP HL,FROZEN PD POOVALAN SHRIMP,FROZEN PUD POOVALAN SHRIMP,FROZEN PD KARIKKADI SHRIMP,FROZEN PUD BROWN SHRIMP,FROZEN PD WHITE SHRIMP,FROZEN PD TIGER SHRIMP,FROZEN TIGER SHRIMP HL) Frozen:Cuttlefish(FROZEN CUTTLE FISH WHOLE ROUND,FROZEN CUTTLE FISH CLEANED) Frozen:Squid(FROZEN SQUID WHOLE ROUND,FROZEN SEMI NEEDLE SQUID WHOLE ROUND,FROZEN SQUID RINGS,FROZEN SQUID CLEANED,FROZEN SQUID TUBES CLEANED)"
