name,company_name,country,region,city,address,postal,cfia_ref,website,primary_species,certifications,status,verified,verification_level,admin_notes,source_url,source_title,source_type,access_date
LES CRABIERS DU NORD INC (CFIA Ref #5782),LES CRABIERS DU NORD INC,Canada,Quebec,PORTNEUF-SUR-MER,"428, RUE PRINCIPALE, C.P. 255",G0T1P0,5782,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES FRUITS DE MER DE L'EST DU QUÉBEC (1998) LTÉE (CFIA Ref #0542),LES FRUITS DE MER DE L'EST DU QUÉBEC (1998) LTÉE,Canada,Quebec,MATANE,"1600, MATANE-SUR-MER",G4W3M6,0542,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES FRUITS DE MER MADELEINE INC. (CFIA Ref #5615),LES FRUITS DE MER MADELEINE INC.,Canada,Quebec,ETANG-DU-NORD,546 CHEMIN FOUGÉRE,G4T3Z8,5615,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES PÉCHERIES GASPÉSIENNES INC. (CFIA Ref #0543),LES PÉCHERIES GASPÉSIENNES INC.,Canada,Quebec,GASPÉ,48 RUE DES VAGUES,G4X4M9,0543,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES PÉCHERIES MARINARD LTÉE (CFIA Ref #5178),LES PÉCHERIES MARINARD LTÉE,Canada,Quebec,GASPÉ,41 RUE DE L'ENTREPÔT,G4X5L3,5178,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES PLATS DU CHEF ULC (CFIA Ref #5077),LES PLATS DU CHEF ULC,Canada,Quebec,DOLLARD-DES-ORMEAUX,51 RUE KESMARK,H9B3J1,5077,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FLEURY MICHON AMERICA INC. (CFIA Ref #5103),FLEURY MICHON AMERICA INC.,Canada,Quebec,RIGAUD,26 RUE J MARC SÉGUIN,J0P1P0,5103,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
COOPÉRATIVE COMMUNAUTAIRE DE FRUITS DE MER DE LA BASSE COTE-NORD/LNS Community Seafood Cooperative (CFIA Ref #5817),COOPÉRATIVE COMMUNAUTAIRE DE FRUITS DE MER DE LA BASSE COTE-NORD/LNS Community Seafood Cooperative,Canada,Quebec,HARRINGTON HARBOUR,"2 Dockside Dr, CP 129",G0G1N0,5817,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
POISSON SALÉ GASPÉSIEN LTÉE (CFIA Ref #0550),POISSON SALÉ GASPÉSIEN LTÉE,Canada,Quebec,GRANDE-RIVIÉRE,39 RUE DU PARC,G0C1V0,0550,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
POISSONNERIE BLANCHETTE INC. (CFIA Ref #5167),POISSONNERIE BLANCHETTE INC.,Canada,Quebec,SAINTE-ANNE-DES-MONTS,"150, BOUL. PERRON EST",G4V3A4,5167,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
COMEAU'S SEA FOODS LIMITED (CFIA Ref #1394),COMEAU'S SEA FOODS LIMITED,Canada,Nova Scotia,SAULNIERVILLE,13 SAULNIERVILLE WHARF ROAD,B0W2Z0,1394,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
POISSONNERIE DE CLORIDORME INC. (CFIA Ref #0547),POISSONNERIE DE CLORIDORME INC.,Canada,Quebec,CLORIDORME,643 ROUTE 132,G0E1G0,0547,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
COMEAU'S SEA FOODS LIMITED (CFIA Ref #1392),COMEAU'S SEA FOODS LIMITED,Canada,Nova Scotia,SAULNIERVILLE,36 SAULNIERVILLE WHARF ROAD,B0W2Z0,1392,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
POISSONNERIE DU HAVRE LTÉE (CFIA Ref #5808),POISSONNERIE DU HAVRE LTÉE,Canada,Quebec,HAVRE-SAINT-PIERRE,968 RUE DE LA BERGE,G0G1P0,5808,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
COMEAU'S SEA FOODS LIMITED (CFIA Ref #0301),COMEAU'S SEA FOODS LIMITED,Canada,Nova Scotia,SAULNIERVILLE,14 SAULNIERVILLE WHARF ROAD,B0W2Z0,0301,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
POISSONNERIE JEAN-GUY LAPRISE INC. (CFIA Ref #5766),POISSONNERIE JEAN-GUY LAPRISE INC.,Canada,Quebec,CHUTE-AUX-OUTARDES,"142, RUE VALLILEE",G0H1C0,5766,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"POSÉIDON ""LES POISSONS ET CRUSTACÉS"" INC. (CFIA Ref #5806)","POSÉIDON ""LES POISSONS ET CRUSTACÉS"" INC.",Canada,Quebec,LONGUE-POINTE-DE-MINGAN,"259, RUE DE LA MER",G0G1V0,5806,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FRANKLAND CANNING COMPANY (CFIA Ref #1260),FRANKLAND CANNING COMPANY,Canada,Nova Scotia,CHURCH POINT,20 PATRICE ROAD,B0W1M0,1260,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CORMIER'S FIVE ISLAND CLAMS LIMITED (CFIA Ref #0423),CORMIER'S FIVE ISLAND CLAMS LIMITED,Canada,Nova Scotia,FIVE ISLANDS,93 WHARF ROAD,B0M1K0,0423,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
UNIPECHE M.D.M. LTEE (CFIA Ref #5199),UNIPECHE M.D.M. LTEE,Canada,Quebec,PASPÉBIAC,"66 AVENUE DU QUAI, PLANT ID: 5199",G0C2K0,5199,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
DAVE'S FRESH CLAMS (CFIA Ref #3342),DAVE'S FRESH CLAMS,Canada,Nova Scotia,PORT WADE,1440 GRANVILLE RD,B0S1A0,3342,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
DEEP COVE AQUA FARMS LIMITED (CFIA Ref #3346),DEEP COVE AQUA FARMS LIMITED,Canada,Nova Scotia,BLANDFORD,5182 HIGHWAY 329,B0J1C0,3346,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
DELAPS COVE FISH PRODUCTS LTD. (CFIA Ref #3120),DELAPS COVE FISH PRODUCTS LTD.,Canada,Nova Scotia,DELAPS COVE,2680 SHORE RD WEST,B0S1K0,3120,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SEA TIDE IMPORT & EXPORT LTD. (PLANT #1) (CFIA Ref #2401),SEA TIDE IMPORT & EXPORT LTD. (PLANT #1),Canada,New Brunswick,CAP-PELE,55 CORMIER STREET,E4N1N8,2401,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SEA TIDE IMPORT & EXPORT LTD (CFIA Ref #2439),SEA TIDE IMPORT & EXPORT LTD,Canada,New Brunswick,CAP-PELE,45 CORMIER STREET,E4N1N8,2439,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
EAST SIDE FISHERIES LIMITED (CFIA Ref #0277),EAST SIDE FISHERIES LIMITED,Canada,Nova Scotia,LOWER EAST PUBNICO,337 HWY 3,B0W2A0,0277,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SHEDIAC LOBSTER SHOP LTD. (CFIA Ref #0177),SHEDIAC LOBSTER SHOP LTD.,Canada,New Brunswick,SHEDIAC,261 MAIN STREET,E4P2A6,0177,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
EMERY SMITH FISHERIES LIMITED (CFIA Ref #1400),EMERY SMITH FISHERIES LIMITED,Canada,Nova Scotia,SHAG HARBOUR,5309 HWY 3,B0W3B0,1400,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SOUTH SHORE TRADING CO. LTD. (CFIA Ref #2427),SOUTH SHORE TRADING CO. LTD.,Canada,New Brunswick,UPPER CAPE,36 JOHN A. TRENHOLM ROAD,E4M2R6,2427,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
WEST INDIA TRADING CO. INC. (CFIA Ref #2422),WEST INDIA TRADING CO. INC.,Canada,New Brunswick,PETIT-CAP,2086 ROUTE 950,E4N2J7,2422,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FORT POINT FISHERIES LIMITED (CFIA Ref #1336),FORT POINT FISHERIES LIMITED,Canada,Nova Scotia,SHELBURNE,107 FORT POINT ROAD,-,1336,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GULLIVER'S COVE FISHERIES (CFIA Ref #1475),GULLIVER'S COVE FISHERIES,Canada,Nova Scotia,DIGBY,556 GULLIVER'S COVE ROAD,B0V1A0,1475,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
MAC'S OYSTERS LTD. (CFIA Ref #0997),MAC'S OYSTERS LTD.,Canada,British Columbia,FANNY BAY,7162 SOUTH ISLAND HIGHWAY,V0R1W0,0997,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
HUB CITY FISHERIES LTD. (CFIA Ref #0728),HUB CITY FISHERIES LTD.,Canada,British Columbia,NANAIMO,262 SOUTHSIDE DRIVE,V9R6Z5,0728,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
MID-OCEAN FISHERIES LTD. (CFIA Ref #1956),MID-OCEAN FISHERIES LTD.,Canada,British Columbia,RICHMOND,#150 - 12831 CLARKE PLACE,V6V2H9,1956,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
AERO TRADING CO. LTD. (CFIA Ref #0769),AERO TRADING CO. LTD.,Canada,British Columbia,PORT EDWARD,1080 SKEENA DRIVE,V0V1G0,0769,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
MOON ENTERPRISES INC. (CFIA Ref #1976),MOON ENTERPRISES INC.,Canada,British Columbia,RICHMOND,#2 - 11720 VOYAGEUR WAY,V6X3G9,1976,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
AERO TRADING CO. LTD. (CFIA Ref #0770),AERO TRADING CO. LTD.,Canada,British Columbia,VANCOUVER,200-8592 FRASER STREET,V5X3Y3,0770,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SEABORN ENTERPRISES LTD. (CFIA Ref #0959),SEABORN ENTERPRISES LTD.,Canada,British Columbia,VANCOUVER,79 & 91 EAST KENT AVENUE NORTH,V5X2X5,0959,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"CANADIAN FISHING COMPANY, A DIVISION OF JIM PATTISON ENTERPRISES LTD. (CFIA Ref #0767)","CANADIAN FISHING COMPANY, A DIVISION OF JIM PATTISON ENTERPRISES LTD.",Canada,British Columbia,PRINCE RUPERT,FOOT OF SEAL COVE ROAD,V8J3R5,0767,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"CANADIAN FISHING COMPANY, A DIVISION OF JIM PATTISON ENTERPRISES LTD. (CFIA Ref #0702)","CANADIAN FISHING COMPANY, A DIVISION OF JIM PATTISON ENTERPRISES LTD.",Canada,British Columbia,RICHMOND,13140 RICE MILL ROAD,V6W1A1,0702,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"CANADIAN FISHING COMPANY, A DIVISION OF JIM PATTISON ENTERPRISES LTD. (CFIA Ref #0792)","CANADIAN FISHING COMPANY, A DIVISION OF JIM PATTISON ENTERPRISES LTD.",Canada,British Columbia,PRINCE RUPERT,181 GEORGE HILLS WAY,V8J1A3,0792,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
MOWI CANADA WEST INC. (CFIA Ref #0950),MOWI CANADA WEST INC.,Canada,British Columbia,PORT HARDY,7200 COHO ROAD,V0N2P0,0950,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
OCEANFOOD INDUSTRIES LIMITED (CFIA Ref #1982),OCEANFOOD INDUSTRIES LIMITED,Canada,British Columbia,RICHMOND,11520 EBURNE WAY,V6V2G7,1982,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ORCA SPECIALTY FOODS LTD. (CFIA Ref #0915),ORCA SPECIALTY FOODS LTD.,Canada,British Columbia,SURREY,#4 17350 56TH AVENUE,V3S1C3,0915,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
